STOP_SEQUENCE,CUM_TIME,CUM_DIST
71,83,11.493
74,86,11.974
79,92,12.687
83,95,13.248
86,98,13.66
90,101,14.191
94,104,14.689
99,107,15.423
103,110,16.009
104,112,16.244
104,0,0
103,2,0.274
98,6,1.187
93,9,1.744
90,12,2.24
85,14,2.837
81,18,3.357
77,20,3.884
75,23,4.305
71,26,4.874
69,29,5.217
67,31,5.569
66,32,5.781
61,35,6.268
61,38,6.492
58,41,6.881
56,44,7.145
54,47,7.501
52,50,7.944
48,53,8.557
45,56,8.993
41,59,9.549
36,62,10.21
33,65,10.472
31,68,10.777
28,71,11.236
26,74,11.766
25,75,11.94
22,77,12.336
19,80,12.883
7,89,14.954
4,92,15.608
1,95,16.069
1,0,0
9,24,1.342
12,25,1.757
14,28,2.163
17,31,2.741
20,34,3.207
21,36,3.336
21,37,3.454
25,40,3.962
27,42,4.315
28,43,4.579
30,46,5.028
33,49,5.46
38,52,5.973
40,55,6.189
42,58,6.592
43,59,6.661
45,61,6.947
48,64,7.486
52,67,8.13
56,70,8.726
59,73,9.214
63,76,9.731
66,79,10.076
68,82,10.455
69,84,10.604
69,85,10.698
72,88,11.234
76,91,11.807
79,94,12.218
82,97,12.679
83,98,12.777
87,100,13.352
90,103,13.687
93,106,14.179
98,109,14.724
103,112,15.493
105,115,15.89
113,121,17.703
119,125,18.095
119,0,0
113,2,0.349
108,5,1.226
103,9,2.369
99,12,3.063
94,14,3.774
92,17,4.064
87,20,4.721
83,23,5.276
81,25,5.521
79,26,5.89
75,29,6.383
72,32,6.869
69,35,7.392
67,37,7.764
64,38,8.242
62,41,8.474
59,44,8.83
56,47,9.375
53,50,9.895
48,53,10.625
44,56,11.289
41,58,11.65
40,59,11.894
35,62,12.424
32,65,12.725
30,68,13.089
26,71,13.825
25,72,14.004
21,74,14.634
19,76,14.935
7,83,17.095
3,86,17.883
1,87,18.166
113,0,0
109,3,0.729
105,6,1.828
103,7,2.151
100,9,2.64
95,12,3.435
91,14,3.953
86,17,4.657
80,20,5.359
75,23,6.101
71,26,6.637
69,29,7.078
65,32,7.807
61,35,8.268
58,38,8.694
54,41,9.223
53,42,9.613
50,44,10.112
45,47,10.861
41,49,11.426
38,50,11.888
32,53,12.445
28,56,13.209
26,58,13.746
25,59,13.858
19,62,14.776
8,68,16.706
4,71,17.526
1,73,17.945
1,0,0
2,2,0.229
11,9,1.948
21,15,3.728
26,18,4.46
30,20,5.26
34,23,5.776
39,26,6.269
43,29,6.868
48,32,7.679
52,35,8.31
55,38,8.856
58,41,9.392
62,44,9.885
64,47,10.155
68,50,10.738
69,52,10.885
69,53,11.108
73,56,11.629
76,59,12.193
80,62,12.574
83,64,13.093
86,65,13.467
96,71,14.722
102,74,15.637
104,77,16.044
104,78,16.133
115,83,18.336
117,86,18.612
119,88,18.775
119,0,0
113,2,0.275
109,5,1.009
105,8,2.024
103,12,2.49
98,14,3.255
93,17,3.877
90,20,4.342
84,23,5.084
81,25,5.47
76,29,6.133
73,32,6.631
71,35,7.001
69,38,7.339
67,40,7.693
66,41,7.9
64,44,8.381
61,47,8.607
57,50,9.142
54,53,9.583
51,56,10.235
47,59,10.874
43,62,11.415
41,64,11.682
40,65,11.936
35,68,12.437
33,71,12.681
28,74,13.394
26,77,14.033
20,80,14.876
20,0,0
21,1,0.207
25,3,0.718
27,6,1.228
30,9,1.762
33,12,2.255
37,15,2.684
42,18,3.266
43,20,3.446
44,21,3.58
47,24,4.034
50,27,4.581
53,31,5.242
59,36,5.963
61,39,6.248
63,42,6.494
66,45,6.844
69,48,7.344
71,51,7.761
74,54,8.172
76,57,8.608
80,60,9.095
83,63,9.546
88,66,10.141
90,69,10.425
93,72,10.901
98,75,11.473
103,78,12.298
104,80,12.583
105,81,12.747
114,87,14.573
118,90,14.964
119,91,15.067
119,0,0
112,3,0.403
108,6,1.213
103,12,2.438
98,15,3.121
94,18,3.726
91,21,4.08
87,24,4.645
83,27,5.174
81,30,5.437
77,33,5.97
75,36,6.281
72,39,6.765
69,42,7.253
67,46,7.662
65,48,7.978
61,51,8.364
60,54,8.612
55,60,9.474
52,63,10.022
49,66,10.507
47,69,10.909
43,72,11.444
40,75,11.973
35,78,12.516
31,81,12.927
28,84,13.384
26,86,14.018
20,89,14.862
20,0,0
21,2,0.145
21,3,0.214
26,6,1.02
28,9,1.418
30,12,1.857
33,15,2.252
36,18,2.479
39,21,2.901
43,25,3.465
45,27,3.755
48,30,4.236
51,33,4.806
54,36,5.312
56,39,5.627
59,42,6.022
62,45,6.45
64,48,6.684
66,51,6.992
68,54,7.271
68,55,7.391
69,57,7.491
71,60,7.864
74,63,8.334
77,66,8.85
81,69,9.31
83,70,9.591
84,72,9.768
87,75,10.173
95,81,11.099
99,84,11.803
103,87,12.32
105,88,12.732
107,90,13.346
112,93,14.381
116,96,15.1
119,99,15.473
119,0,0
112,3,0.421
108,6,1.207
104,9,2.165
103,10,2.321
101,12,2.672
98,15,3.275
92,18,3.852
90,21,4.226
86,24,4.713
83,27,5.174
81,29,5.376
79,30,5.664
75,33,6.236
71,36,6.851
68,39,7.365
67,40,7.655
64,42,8.027
64,45,8.03
62,48,8.316
59,51,8.678
56,54,9.221
52,57,9.751
48,60,10.403
45,63,11.054
41,66,11.506
36,69,12.167
32,72,12.486
28,78,13.147
26,81,13.656
25,82,13.808
21,84,14.396
18,87,14.914
13,90,15.862
8,93,16.61
5,96,17.326
2,99,17.925
1,101,18.235
1,0,0
3,4,0.18
8,8,1.227
10,11,1.63
14,14,2.288
16,17,2.654
20,20,3.343
21,21,3.475
22,23,3.698
27,27,4.451
27,28,4.572
27,29,4.637
31,32,5.296
34,35,5.645
39,38,6.129
42,41,6.626
43,42,6.725
45,44,7.004
50,47,7.845
54,50,8.546
57,53,9.086
61,56,9.558
67,62,10.279
69,63,10.63
69,65,10.777
71,66,11.09
71,68,11.093
74,71,11.489
77,74,12.012
80,77,12.434
84,80,12.945
91,83,13.9
95,86,14.398
105,91,15.985
116,98,18.362
81,0,0
78,1,0.357
74,4,1.096
69,8,1.917
64,10,2.798
61,12,3.04
61,13,3.061
61,16,3.063
60,19,3.192
57,22,3.621
54,25,4.071
53,26,4.334
50,28,4.718
45,31,5.575
41,34,6.166
36,37,6.83
31,39,7.272
28,42,7.77
25,45,8.435
19,48,9.433
13,51,10.444
8,54,11.304
1,60,12.553
3,0,0
10,5,1.422
14,8,2.111
21,12,3.314
27,15,4.245
29,17,4.763
33,20,5.384
38,23,5.874
43,26,6.663
47,29,7.199
50,32,7.746
53,35,8.366
57,38,8.888
61,41,9.432
64,44,9.732
68,47,10.388
68,50,10.448
68,51,10.509
70,53,10.906
74,56,11.362
77,59,11.958
83,62,12.726
94,68,14.11
104,74,15.684
104,0,0
103,1,0.17
102,3,0.493
97,6,1.241
92,9,1.737
89,12,2.311
83,15,2.992
81,16,3.257
79,17,3.578
75,20,4.097
73,23,4.472
70,26,4.861
68,29,5.381
68,31,5.471
66,32,5.739
61,35,6.2
59,38,6.585
56,41,6.98
53,44,7.448
53,46,7.593
50,47,8.048
47,50,8.56
42,53,9.35
38,56,9.81
34,59,10.247
32,62,10.415
31,65,10.65
27,68,11.344
26,70,11.74
24,71,11.992
19,74,12.715
15,77,13.464
10,80,14.398
6,83,15.002
3,86,15.716
1,88,15.997
1,0,0
2,3,0.171
3,4,0.306
8,9,1.495
12,12,2.058
21,19,3.611
24,21,4.068
27,24,4.606
31,29,5.444
35,32,5.879
39,35,6.305
43,39,6.904
47,41,7.466
53,47,8.535
53,49,8.653
55,50,8.885
58,53,9.456
61,56,9.809
63,59,10.052
67,62,10.5
68,65,10.681
69,67,10.876
69,68,10.964
72,71,11.489
74,74,11.856
77,77,12.283
80,80,12.665
83,82,13.059
84,83,13.281
89,86,13.876
93,89,14.441
96,92,14.802
103,95,15.964
104,97,16.12
104,0,0
103,1,0.288
100,3,0.839
94,6,1.638
91,9,2.105
90,12,2.246
86,15,2.687
81,20,3.344
80,21,3.522
77,24,3.949
74,27,4.392
70,30,4.939
67,33,5.58
64,35,6.109
61,38,6.38
59,41,6.677
56,44,7.067
54,47,7.45
53,51,7.697
49,53,8.297
46,56,8.842
44,59,9.204
41,61,9.519
40,62,9.734
34,65,10.347
31,68,10.685
26,74,11.683
26,76,11.759
19,82,12.793
17,83,13.161
14,86,13.644
11,89,14.299
8,92,14.716
3,98,15.684
1,99,15.972
1,0,0
2,1,0.193
3,3,0.361
4,6,0.617
7,9,1.249
10,12,1.74
12,15,2.122
16,19,2.849
16,21,2.864
21,24,3.688
25,27,4.238
27,29,4.637
28,33,5.001
31,36,5.487
34,39,5.813
38,41,6.183
43,45,6.942
46,47,7.427
50,50,8.03
54,53,8.778
56,56,9.077
58,59,9.414
62,62,9.879
64,65,10.169
67,68,10.506
68,71,10.754
68,74,10.754
68,77,10.756
69,79,10.88
69,80,11.004
72,83,11.538
75,86,11.991
78,89,12.462
82,92,12.964
83,93,13.062
85,95,13.356
90,98,13.973
93,101,14.46
98,104,15.014
104,107,16.034
104,0,0
94,6,1.545
90,9,2.064
87,12,2.425
86,14,2.583
85,15,2.714
81,18,3.224
77,21,3.722
75,24,4.136
71,27,4.754
69,30,5.09
67,32,5.462
65,33,5.84
61,36,6.152
59,39,6.503
57,42,6.729
56,45,7.059
52,47,7.621
49,50,8.148
46,53,8.675
41,56,9.369
34,59,10.177
31,62,10.462
28,68,11.009
25,71,11.69
19,74,12.599
13,80,13.743
9,83,14.402
2,89,15.761
1,91,15.941
1,0,0
2,3,0.207
4,6,0.612
7,9,1.239
13,15,2.233
20,21,3.529
21,22,3.655
24,24,4.115
27,27,4.661
29,30,5.193
33,33,5.767
38,36,6.259
40,39,6.526
43,42,7.023
46,45,7.448
52,48,8.349
53,51,8.645
53,53,8.761
55,54,8.952
58,57,9.5
59,58,9.657
60,60,9.791
63,63,10.145
68,66,10.847
69,69,11.06
79,75,12.542
83,78,13.179
88,80,13.767
92,83,14.397
104,92,16.114
105,93,16.238
108,95,17.132
114,98,18.211
119,102,18.492
119,0,0
113,1,0.22
108,4,1.217
104,7,2.208
101,10,2.743
96,13,3.545
91,16,4.041
86,19,4.798
82,22,5.302
81,23,5.464
78,25,5.837
75,28,6.277
71,31,6.88
69,34,7.302
67,35,7.675
64,37,8.082
61,40,8.47
61,43,8.499
60,50,8.622
57,52,8.937
54,55,9.477
53,57,9.797
51,58,10.062
47,61,10.78
42,64,11.445
41,65,11.57
37,67,12.139
32,70,12.559
29,73,13.123
26,76,13.777
26,77,13.876
24,79,14.157
19,81,14.882
7,87,16.951
1,92,18.016
1,0,0
2,3,0.185
3,5,0.368
18,15,3.209
21,17,3.641
24,18,4.09
27,20,4.623
28,21,4.974
31,24,5.481
38,27,6.117
43,29,6.892
46,30,7.254
50,33,7.989
55,36,8.875
58,39,9.436
61,41,9.773
61,42,9.814
61,48,9.816
62,49,9.924
65,51,10.263
69,54,10.906
71,57,11.34
75,60,12.003
80,63,12.679
83,65,13.139
98,72,15.012
117,0,0
116,0,0
119,2,0.753
119,0,0
113,2,0.269
110,5,0.793
107,8,1.405
105,11,2.113
103,13,2.413
102,14,2.63
98,17,3.261
93,20,3.866
88,23,4.6
85,26,4.984
81,29,5.46
77,32,5.969
74,35,6.553
71,38,6.996
69,40,7.328
67,43,7.683
61,46,8.383
58,49,8.93
55,52,9.353
53,55,9.834
48,58,10.613
44,61,11.191
41,63,11.585
39,64,11.943
34,67,12.411
31,70,12.818
28,73,13.276
26,76,13.811
26,77,13.898
22,79,14.431
20,82,14.759
20,0,0
22,3,0.287
26,6,0.95
26,7,1.098
28,9,1.382
30,12,1.761
34,15,2.275
39,18,2.801
43,23,3.354
44,24,3.5
48,27,4.097
51,30,4.688
53,33,5.113
56,36,5.463
59,39,5.936
61,42,6.15
63,45,6.427
65,48,6.703
68,52,7.13
69,54,7.268
71,56,7.699
75,59,8.266
78,62,8.821
80,65,9.097
83,66,9.453
84,68,9.605
87,71,10.008
100,80,11.725
104,84,12.529
110,89,13.921
116,92,14.92
118,94,15.181
119,96,15.358
119,0,0
112,3,0.287
108,6,1.065
105,9,1.721
103,10,2.235
102,12,2.461
98,15,3.077
97,17,3.235
92,21,3.793
89,24,4.373
86,27,4.67
81,30,5.339
76,33,6.005
72,36,6.595
70,39,6.909
68,42,7.522
65,44,7.846
64,47,8.231
61,50,8.445
57,53,8.904
55,56,9.266
54,59,9.511
52,62,9.922
48,65,10.566
45,68,10.99
41,72,11.555
36,74,12.201
33,77,12.489
30,80,12.958
28,83,13.238
26,86,13.726
25,87,13.88
24,89,14.139
20,93,14.716
20,0,0
21,2,0.152
26,6,1.02
29,9,1.636
31,12,1.979
34,15,2.32
39,18,2.832
41,21,3.085
44,24,3.57
47,27,3.977
50,30,4.49
53,34,5.196
55,36,5.422
58,39,5.923
60,42,6.178
63,45,6.551
64,48,6.738
69,51,7.462
70,54,7.848
74,57,8.281
77,59,8.833
80,62,9.216
83,65,9.658
87,68,10.173
91,71,10.662
94,74,11.093
99,77,11.816
101,80,12.105
104,83,12.752
107,86,13.404
111,89,14.342
117,92,15.171
119,94,15.43
119,0,0
113,2,0.285
108,5,1.272
105,8,1.995
103,10,2.375
102,11,2.622
98,14,3.248
94,17,3.805
90,20,4.309
87,23,4.687
82,26,5.284
81,27,5.452
78,29,5.843
74,32,6.444
72,35,6.833
69,38,7.311
67,41,7.748
64,44,8.205
62,47,8.418
59,50,8.836
56,53,9.321
54,56,9.589
50,59,10.303
47,62,10.842
42,65,11.53
41,66,11.647
38,68,12.132
34,70,12.524
31,73,12.823
28,76,13.381
26,79,13.759
26,81,13.944
24,82,14.177
19,85,14.954
16,88,15.551
13,91,16.105
8,94,16.808
4,97,17.675
2,99,18.13
1,101,18.256
1,0,0
3,2,0.173
6,5,0.891
8,8,1.366
12,11,1.884
15,14,2.545
19,17,3.17
22,20,3.69
25,23,4.179
26,25,4.434
31,29,5.29
34,32,5.644
39,35,6.154
41,38,6.406
43,40,6.765
44,41,6.894
49,44,7.683
52,47,8.14
53,48,8.505
56,50,8.795
57,53,9.082
60,56,9.47
63,59,9.806
68,62,10.624
72,65,11.234
75,68,11.731
83,72,12.82
86,73,13.194
91,76,13.904
98,79,14.732
104,82,15.73
119,0,0
103,7,2.294
96,10,3.405
90,13,4.111
85,16,4.792
82,19,5.182
81,21,5.319
79,22,5.69
75,25,6.187
72,28,6.673
69,31,7.202
67,33,7.594
65,34,7.907
61,37,8.339
59,40,8.626
56,43,9.174
53,46,9.495
48,49,10.395
45,52,11.006
41,53,11.47
38,55,11.981
33,58,12.442
29,61,13.03
25,64,13.873
19,68,14.855
1,79,17.977
1,0,0
2,2,0.235
2,3,0.39
11,9,1.994
16,12,2.898
22,15,3.921
26,18,4.644
29,21,5.22
33,24,5.852
37,27,6.225
42,30,6.885
43,32,7.066
45,33,7.322
49,36,8.024
52,39,8.468
53,41,8.827
54,42,8.882
57,45,9.375
61,48,9.926
63,51,10.129
69,56,10.965
69,57,11.041
72,60,11.588
75,63,12.061
80,66,12.752
83,69,13.133
89,72,13.947
94,75,14.555
99,78,15.302
104,81,16.038
104,0,0
103,2,0.331
98,4,1.136
91,7,1.977
86,10,2.686
83,13,3.122
81,15,3.419
79,16,3.701
75,19,4.181
72,22,4.664
70,25,4.958
68,28,5.443
68,31,5.447
64,34,6.047
62,37,6.316
57,40,6.884
55,43,7.376
52,46,7.969
49,49,8.456
45,52,9.054
41,55,9.68
36,58,10.256
32,61,10.613
29,64,11.122
26,67,11.76
26,69,11.907
23,70,12.286
18,73,12.986
8,82,14.823
4,85,15.606
1,90,16.046
1,0,0
2,13,0.198
3,15,0.396
5,17,0.751
8,20,1.482
21,30,3.648
24,32,4.115
26,35,4.616
30,38,5.33
32,41,5.696
35,44,5.947
40,47,6.48
42,50,6.857
43,53,7.01
47,56,7.521
50,59,8.07
53,62,8.634
53,63,8.744
56,65,9.038
58,68,9.415
61,71,9.768
63,74,10.063
65,77,10.352
68,80,10.774
69,81,10.909
70,83,11.263
74,86,11.766
76,89,12.19
79,92,12.585
83,95,13.086
86,98,13.504
90,101,14.006
93,104,14.488
96,107,14.818
101,110,15.571
101,111,15.571
103,113,15.949
104,115,16.125
104,0,0
103,3,0.271
99,5,0.882
95,8,1.554
90,11,2.143
87,14,2.535
82,17,3.163
81,18,3.313
79,20,3.694
75,24,4.186
72,26,4.672
69,29,5.144
68,32,5.367
67,33,5.565
64,35,5.997
62,38,6.295
61,41,6.433
56,47,7.196
53,50,7.488
53,52,7.707
52,53,7.867
48,56,8.52
45,59,8.935
41,63,9.485
37,65,10.03
34,68,10.336
31,71,10.679
28,74,11.137
26,77,11.528
26,78,11.776
24,80,12.042
19,84,12.762
11,91,14.162
8,94,14.677
5,97,15.303
1,101,15.915
1,0,0
2,3,0.188
3,4,0.356
21,23,3.646
24,27,4.166
27,30,4.626
27,33,4.857
33,39,5.769
36,42,6.006
41,45,6.655
43,47,6.94
45,48,7.201
48,51,7.649
52,54,8.411
53,57,8.687
56,60,9.098
59,63,9.492
61,66,9.732
64,69,10
67,72,10.431
69,74,10.812
69,75,10.899
71,78,11.342
74,80,11.688
75,83,11.931
79,86,12.429
83,91,13.022
89,95,13.746
91,98,14.126
98,104,14.974
102,107,15.625
104,110,16.125
108,113,16.989
113,116,17.974
119,119,18.356
119,0,0
109,3,0.681
107,6,1.326
103,9,2.18
98,12,3.044
95,15,3.5
92,18,3.818
89,21,4.364
86,24,4.681
82,27,5.204
78,30,5.75
74,33,6.328
71,36,6.849
67,39,7.506
62,45,8.221
59,48,8.569
56,51,9.088
53,54,9.612
50,57,10.079
47,60,10.601
45,63,10.925
41,66,11.411
38,69,11.918
33,72,12.401
30,75,12.862
27,78,13.451
26,79,13.806
19,83,14.784
18,84,14.92
7,92,16.889
5,95,17.339
2,98,17.948
1,99,18.062
55,0,0
59,3,0.705
65,6,1.431
1,0,0
2,3,0.186
3,5,0.353
4,6,0.612
7,9,1.238
16,15,2.872
21,18,3.739
27,20,4.64
31,24,5.476
37,27,6.053
43,29,6.858
45,30,7.143
52,33,8.214
4,0,0
6,3,0.589
11,6,1.344
14,9,1.958
17,12,2.546
21,14,3.124
21,15,3.128
25,18,3.691
26,21,4.087
28,22,4.455
31,25,4.956
33,27,5.245
38,30,5.733
43,33,6.523
44,36,6.599
45,38,6.769
47,39,7.037
50,42,7.645
55,45,8.479
59,48,9.225
64,51,9.681
68,54,10.347
68,55,10.496
70,57,10.758
74,60,11.366
76,63,11.786
82,66,12.552
90,69,13.578
94,72,14.112
98,75,14.724
104,78,15.646
104,0,0
91,8,1.684
85,11,2.5
82,13,2.904
81,14,3.049
76,17,3.764
73,20,4.306
70,23,4.698
67,25,5.274
65,26,5.585
61,29,5.967
61,31,6.144
61,32,6.17
60,33,6.242
57,35,6.596
54,38,7.081
53,40,7.488
50,41,7.958
46,44,8.618
41,47,9.288
35,50,10.005
30,53,10.663
22,59,12.08
19,61,12.543
14,65,13.448
9,68,14.343
7,71,14.721
3,74,15.432
1,76,15.782
1,0,0
2,2,0.254
3,4,0.412
5,6,0.882
7,9,1.316
11,12,1.973
11,13,2.028
14,15,2.538
17,18,3.117
21,21,3.767
26,24,4.536
27,25,4.692
28,27,5.081
31,29,5.537
32,30,5.622
109,0,0
108,1,0.24
105,4,1.065
103,5,1.402
94,10,2.814
90,13,3.31
87,16,3.67
83,19,4.19
81,22,4.465
76,25,5.12
74,28,5.506
71,31,5.88
68,34,6.491
67,35,6.683
65,37,6.913
64,40,7.278
60,43,7.648
59,44,7.758
57,46,7.996
55,49,8.461
52,50,8.948
50,52,9.397
47,55,9.948
42,58,10.599
38,61,11.205
33,64,11.721
30,67,12.217
27,70,12.718
25,71,13.129
22,73,13.665
20,74,13.959
20,0,0
21,2,0.237
25,3,0.713
27,5,1.155
29,9,1.628
31,12,1.975
35,15,2.417
41,18,3.048
43,20,3.399
45,21,3.691
48,24,4.211
54,27,5.246
56,30,5.541
58,33,5.845
61,36,6.208
63,39,6.486
67,42,6.925
68,45,7.193
69,46,7.322
70,48,7.709
75,54,8.451
79,57,8.898
83,60,9.492
87,63,10.079
91,66,10.595
94,69,11.024
98,72,11.49
105,76,12.66
107,78,13.28
108,81,13.533
112,84,14.24
118,88,14.946
119,93,15.083
119,0,0
110,3,0.551
107,6,1.386
104,9,2.054
103,10,2.224
98,12,2.979
94,15,3.625
90,18,4.094
87,21,4.465
83,24,4.977
81,25,5.245
80,26,5.455
78,29,5.66
74,32,6.282
70,35,6.83
68,38,7.322
67,41,7.549
64,44,7.902
61,47,8.172
59,50,8.528
56,53,9.009
53,56,9.382
53,57,9.575
50,59,10.053
46,62,10.673
42,65,11.222
41,67,11.385
39,68,11.707
35,71,12.163
31,74,12.54
29,77,12.921
27,80,13.454
26,82,13.711
21,86,14.403
20,87,14.554
20,0,0
21,2,0.184
24,3,0.629
27,6,1.125
28,9,1.476
31,11,1.973
34,14,2.285
38,17,2.721
43,20,3.422
45,23,3.723
49,26,4.339
53,29,4.991
56,32,5.507
59,35,6.007
63,38,6.455
65,41,6.757
68,44,7.172
69,47,7.316
71,50,7.777
75,53,8.405
79,56,8.992
82,59,9.43
86,62,9.905
90,65,10.4
93,68,10.864
101,74,11.955
104,77,12.482
104,78,12.579
107,80,13.227
110,83,13.981
116,86,14.979
118,87,15.249
119,88,15.554
119,0,0
110,3,0.657
105,6,1.79
103,9,2.327
94,15,3.712
90,18,4.212
90,21,4.295
82,24,5.183
76,27,5.964
72,30,6.674
69,33,7.189
67,36,7.585
63,38,8.021
62,41,8.289
59,44,8.695
58,46,8.822
58,47,8.827
56,50,9.116
52,54,9.683
49,56,10.307
46,59,10.724
41,63,11.444
36,65,12.09
36,67,12.092
34,68,12.248
30,71,12.783
26,74,13.543
26,77,13.639
20,80,14.54
19,82,14.69
16,83,15.263
11,86,16.057
6,89,16.938
2,93,17.821
1,98,17.999
1,0,0
3,2,0.182
4,3,0.365
6,6,0.885
9,9,1.4
16,15,2.613
21,18,3.469
26,21,4.241
27,22,4.461
31,27,5.292
34,30,5.626
39,33,6.159
43,35,6.709
44,36,6.928
50,38,7.814
55,41,8.955
56,44,9.564
60,47,10.086
63,50,10.44
68,53,11.104
69,55,11.257
69,56,11.369
72,59,11.855
75,62,12.343
78,65,12.817
83,69,13.429
90,71,14.353
94,74,14.876
98,77,15.487
104,81,16.531
109,83,17.648
114,86,18.521
119,89,18.833
1,0,0
2,2,0.157
3,3,0.355
8,8,1.513
12,11,2.071
18,14,3.143
21,16,3.668
27,19,4.62
28,20,4.974
31,23,5.706
34,24,5.868
38,26,6.058
38,0,0
31,3,0.524
27,6,1.403
25,7,1.69
22,9,2.269
19,11,2.68
12,15,3.919
3,21,5.611
2,23,5.863
1,27,6.041
1,0,0
2,2,0.24
3,3,0.438
8,6,1.414
13,9,2.264
21,14,3.707
25,15,4.277
27,17,4.667
29,18,5.172
31,22,5.784
34,23,5.938
38,24,6.132
38,0,0
31,3,0.352
25,8,1.582
19,11,2.576
12,15,3.874
1,21,5.71
1,0,0
2,3,0.203
3,5,0.355
3,6,0.435
7,9,1.226
14,12,2.513
18,15,3.309
21,16,3.709
26,18,4.393
31,21,5.527
31,22,5.989
34,23,6.155
38,24,6.287
38,0,0
31,3,0.723
26,6,1.702
26,7,1.749
19,10,2.833
16,12,3.413
11,15,4.24
6,18,5.217
4,20,5.63
4,21,5.709
2,22,5.981
1,24,6.283
43,0,0
48,3,0.682
53,6,1.567
53,7,1.658
56,9,1.998
60,12,2.599
63,0,0
61,1,0.241
58,4,0.533
58,7,0.576
54,10,1.223
53,11,1.477
51,13,1.74
48,16,2.27
41,20,3.284
37,22,3.816
33,25,4.175
26,28,5.456
19,32,6.593
16,34,7.164
7,40,8.62
2,43,9.723
1,44,9.846
3,0,0
12,5,1.636
21,11,3.254
26,14,4.146
31,17,5.087
34,20,5.434
40,23,5.981
44,26,6.633
48,29,7.221
53,32,8.072
53,33,8.251
65,41,9.742
71,47,10.721
80,53,12.053
87,56,13.061
98,62,14.397
104,65,15.377
104,66,15.44
104,67,15.442
108,73,16.418
113,76,17.432
119,80,17.81
119,0,0
113,21,0.274
105,27,2.089
102,30,2.674
97,33,3.397
91,36,4.137
86,39,4.829
82,42,5.329
78,45,5.88
61,60,8.335
52,68,9.624
41,75,11.356
37,77,11.959
32,80,12.418
20,89,14.45
20,0,0
21,2,0.165
28,9,1.458
32,12,2.117
45,21,3.626
52,24,4.694
54,27,5.245
57,30,5.713
60,33,6.057
65,39,6.721
69,42,7.394
71,45,7.769
75,48,8.393
84,54,9.598
96,63,11.133
103,66,12.153
110,72,13.829
114,75,14.539
119,77,14.842
3,0,0
24,11,3.72
28,14,4.588
31,17,5.106
36,20,5.57
42,23,6.408
43,24,6.49
45,26,6.796
49,29,7.484
53,32,8.151
53,33,8.286
56,35,8.638
59,38,9.132
63,41,9.567
68,44,10.339
71,47,10.816
74,50,11.303
77,53,11.841
83,56,12.564
90,59,13.556
94,62,14.02
100,65,14.852
105,68,15.738
110,71,17.098
119,75,17.884
119,0,0
112,2,0.353
108,5,1.296
103,10,2.356
102,11,2.58
98,14,3.216
93,17,3.813
86,23,4.753
81,27,5.407
78,29,5.822
75,32,6.24
73,35,6.617
70,38,7.001
67,40,7.655
65,41,7.923
61,44,8.339
59,47,8.722
56,50,9.101
53,53,9.578
53,54,9.745
48,56,10.483
44,59,11.068
41,62,11.514
37,65,12.08
34,68,12.332
31,71,12.635
27,74,13.461
25,75,13.783
20,79,14.615
20,0,0
21,1,0.147
24,3,0.588
27,6,1.24
30,9,1.773
33,12,2.252
37,15,2.581
41,18,3.148
43,19,3.447
45,20,3.708
47,23,4.061
51,26,4.63
53,29,5.177
56,32,5.588
59,35,6.019
62,38,6.383
64,41,6.639
69,44,7.359
72,47,7.907
74,50,8.299
75,51,8.431
78,53,8.836
79,54,8.989
79,56,8.992
83,58,9.576
91,62,10.683
95,65,11.127
99,68,11.753
104,71,12.536
106,74,13.038
109,77,13.893
116,80,15.072
119,82,15.418
21,0,0
27,3,0.883
34,9,2.038
42,15,3.016
43,17,3.097
45,18,3.392
48,21,3.917
52,24,4.525
53,26,4.88
56,27,5.182
59,30,5.686
61,33,5.994
65,36,6.391
68,39,6.885
69,42,7.096
71,45,7.473
74,48,7.944
76,51,8.324
83,54,9.208
90,60,10.166
95,63,10.727
104,68,12.319
107,69,12.869
112,72,14.069
117,75,14.756
118,76,14.879
34,0,0
31,2,0.266
29,5,1.067
26,8,1.792
19,12,2.889
2,21,6.034
1,22,6.204
1,0,0
4,1,0.214
4,0,0
1,4,0.453
1,0,0
2,1,0.142
3,2,0.313
21,11,3.614
27,14,4.58
31,17,5.437
38,20,6.167
43,23,6.82
49,26,7.697
53,29,8.531
53,30,8.578
56,32,8.943
60,35,9.503
64,38,9.931
69,41,10.787
71,44,11.247
75,47,11.702
80,50,12.484
83,52,12.925
86,53,13.309
94,56,14.321
104,61,15.993
113,65,17.848
118,68,18.317
119,74,18.462
119,0,0
109,3,0.824
105,6,1.803
103,8,2.237
101,9,2.568
98,12,3.091
93,15,3.69
90,18,4.143
87,19,4.495
86,21,4.715
80,24,5.394
76,26,5.95
75,27,6.125
72,30,6.562
69,33,7.121
67,34,7.501
65,36,7.915
62,39,8.211
59,42,8.573
56,45,9.044
53,47,9.473
53,48,9.592
50,50,10.089
45,53,10.848
41,56,11.433
33,59,12.311
28,62,13.081
26,65,13.62
25,66,13.738
21,68,14.414
19,70,14.724
6,77,17.015
2,80,17.858
1,81,17.983
1,0,0
2,4,0.185
3,6,0.365
21,17,3.643
26,22,4.595
35,30,5.883
39,33,6.317
43,36,6.885
46,39,7.364
49,42,7.82
53,45,8.557
53,46,8.683
56,48,8.986
58,51,9.347
60,54,9.643
